Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Bike Cadence,Max Bike Cadence,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Bike Cadence,Max Bike Cadence,Normalized Power® (NP®),Training Stress Score®,Max Avg Power (20 min),Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Distance,Total Descent,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Cycling,2020-06-21 13:13:16,false,"Oxford Running","18.16","1,009","00:47:25","0","0","47","149","23.0","41.9","156","204","8.22","0.0","0.0","0","47","149","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:48.34","12","0.0","18.16","204","00:47:23","00:47:43","234","330"
Cycling,2020-06-16 19:03:55,false,"Fairfield Running","10.92","799","00:49:00","0","0","11","126","13.4","17.2","65","65","27.12","0.0","0.0","0","11","126","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:21.37","7","0.0","10.92","65","00:48:40","00:51:31","168","190"
Cycling,2020-06-13 19:31:15,false,"Oxford Running","16.30","931","00:44:16","0","0","50","154","22.1","41.4","213","163","7.97","0.0","0.0","0","50","154","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:54.12","11","0.0","16.30","163","00:43:52","00:44:37","239","290"
Cycling,2020-06-11 16:25:06,false,"Oxford Running","14.81","863","00:40:43","0","0","39","155","21.8","38.1","152","141","9.85","0.0","0.0","0","39","155","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:12.52","10","0.0","14.81","141","00:40:10","00:40:56","241","302"
Cycling,2020-06-09 12:22:32,false,"Oxford Running","12.03","695","00:32:34","0","0","48","141","22.2","39.7","137","130","7.84","0.0","0.0","0","48","141","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:31.90","8","0.0","12.03","130","00:32:16","00:33:01","231","292"
Running,2020-03-28 13:01:45,false,"Oxford Running","5.18","378","00:26:31","0","0","158","169","5:07","4:29","26","30","1.24","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:42.24","4","0.0","5.18","30","00:26:31","00:31:53","262","290"
Running,2020-03-13 17:48:53,false,"Oxford Running","8.21","595","00:43:13","0","0","159","171","5:16","4:47","33","48","1.20","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:48.05","6","0.0","8.21","48","00:43:12","00:46:10","251","292"
Running,2020-03-08 16:01:09,false,"Oxford Running","8.14","590","00:45:00","0","0","157","165","5:32","4:54","31","48","1.15","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:28.86","6","0.0","8.14","48","00:44:59","00:47:18","251","292"
Running,2020-03-05 16:55:30,false,"Oxford Running","5.08","372","00:26:27","0","0","158","165","5:12","2:36","30","36","1.21","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:21.98","4","0.0","5.08","36","00:26:27","00:28:29","262","290"
Running,2020-03-03 18:04:41,false,"Oxford Running","4.51","329","00:24:03","0","0","157","164","5:20","4:56","32","28","1.20","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:02.19","3","0.0","4.51","28","00:24:03","00:27:11","259","290"
Running,2020-02-21 18:50:32,false,"Oxford Running","4.93","359","00:26:31","0","0","159","171","5:23","4:29","39","43","1.17","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:30.11","4","0.0","4.93","43","00:26:31","00:26:53","263","290"
Running,2020-01-27 17:47:38,false,"Oxford Running","4.50","327","00:24:06","0","0","159","169","5:22","4:55","32","39","1.17","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:41.82","3","0.0","4.50","39","00:24:05","00:24:20","266","296"
Running,2020-01-25 16:45:16,false,"Oxford Running","4.57","334","00:25:07","0","0","160","171","5:30","3:30","30","34","1.14","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:15.99","3","0.0","4.57","34","00:25:07","00:25:07","261","290"
Running,2020-01-22 17:50:28,false,"Oxford Running","3.38","243","00:18:44","0","0","160","170","5:33","4:58","28","33","1.13","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:47.49","3","0.0","3.38","33","00:18:43","00:18:44","261","290"
Running,2020-01-20 16:53:34,false,"Oxford Running","3.37","244","00:19:07","0","0","159","166","5:40","5:12","27","34","1.11","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:50.51","3","0.0","3.37","34","00:19:07","00:19:16","261","290"
Running,2019-09-12 20:06:33,false,"Oxford Running","5.29","385","00:27:14","0","0","158","169","5:09","4:42","42","34","1.23","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:20.69","4","0.0","5.29","34","00:27:13","00:29:17","251","292"
Running,2019-09-11 19:15:51,false,"Oxford Running","4.97","363","00:25:17","0","0","158","233","5:05","4:38","36","41","1.24","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:43.88","4","0.0","4.97","41","00:25:16","00:30:39","251","290"
Running,2019-08-28 17:21:50,false,"Oxford Running","4.43","322","00:23:14","0","0","156","169","5:15","4:43","34","23","1.22","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:27.83","3","0.0","4.43","23","00:23:14","00:25:33","267","296"
Running,2019-07-04 07:19:10,false,"Fairborn Running","4.26","313","00:23:09","0","0","157","164","5:26","4:33","3","7","1.17","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:58.54","3","0.0","4.26","7","00:23:08","00:41:31","253","264"
Running,2019-06-29 06:57:47,false,"Fairborn Running","4.84","351","00:25:57","0","0","156","163","5:22","4:15","16","24","1.19","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.76","4","0.0","4.84","24","00:25:56","00:30:31","249","265"
Running,2019-06-28 17:36:31,false,"Greene County Running","4.24","303","00:27:01","0","0","143","243","6:23","4:21","35","49","1.08","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:49.85","3","0.0","4.24","49","00:23:45","00:56:37","254","305"
Running,2019-06-21 19:04:08,false,"Fairborn Running","5.64","410","00:30:59","0","0","155","164","5:30","3:44","12","9","1.17","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","04:23.92","4","0.0","5.64","9","00:30:57","00:31:33","253","265"
Running,2019-06-10 17:13:21,false,"Greene County Running","22.73","1,221","00:58:06","0","0","19","125","2:33","1:52","60","60","35.81","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:41.48","15","0.0","22.73","60","00:57:52","01:02:09","229","265"
Running,2019-04-16 19:35:16,false,"Oxford Running","5.81","422","00:29:23","0","0","157","220","5:04","4:06","52","51","1.26","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","04:57.53","4","0.0","5.81","51","00:29:10","00:33:49","261","290"
Running,2019-04-09 19:44:24,false,"Oxford Running","8.20","598","00:42:12","0","0","158","169","5:09","4:24","72","70","1.23","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","00:43.86","6","0.0","8.20","70","00:41:51","00:44:00","251","290"
Running,2019-04-07 10:09:09,false,"Oxford Running","8.10","591","00:42:08","0","0","157","169","5:12","2:18","75","71","1.23","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","00:12.97","6","0.0","8.10","71","00:41:51","00:44:36","251","290"
Running,2019-04-06 08:24:17,false,"Oxford Running","3.20","233","00:18:32","0","0","157","162","5:47","5:15","30","28","1.10","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","09:08.06","2","0.0","3.20","28","00:18:24","00:18:37","259","292"
Running,2019-03-07 18:03:10,false,"Oxford Running","1.55","113","00:08:05.1","0","0","156","165","5:13","4:39","14","18","1.23","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","00:00.00","1","0.0","1.55","18","00:08:01","00:09:16.2","261","281"
Running,2019-03-07 17:35:38,false,"Oxford Running","3.93","288","00:19:39","0","0","158","169","5:00","3:38","35","29","1.27","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","03:36.63","3","0.0","3.93","29","00:19:31","00:22:00","261","290"
Running,2019-02-20 21:22:21,false,"Oxford Running","5.79","424","00:30:00","0","0","159","167","5:11","4:38","42","40","1.21","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:00.17","4","0.0","5.79","40","00:29:48","00:32:51","261","290"
Running,2019-02-14 18:03:22,false,"Oxford Running","8.08","590","00:40:02","0","0","160","169","4:57","4:19","71","69","1.26","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","07:44.24","6","0.0","8.08","69","00:39:41","00:46:07","251","290"
Running,2019-02-12 17:49:56,false,"Oxford Running","8.13","595","00:39:59","0","0","159","169","4:55","3:48","66","64","1.28","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","07:42.53","6","0.0","8.13","64","00:39:38","00:42:21","251","290"
Running,2019-02-09 18:25:22,false,"Oxford Running","8.17","594","00:43:59","0","0","157","223","5:23","4:29","83","78","1.18","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:22.81","6","0.0","8.17","78","00:43:34","00:44:56","251","290"
Running,2019-02-06 21:08:35,false,"Oxford Running","8.25","604","00:43:12","0","0","158","224","5:14","4:29","55","49","1.21","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:06.07","6","0.0","8.25","49","00:42:51","00:46:15","261","290"
Running,2019-02-05 18:23:47,false,"Oxford Running","8.10","586","00:43:04","0","0","157","225","5:19","4:27","70","70","1.19","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:25.63","6","0.0","8.10","70","00:42:39","00:44:34","251","290"
Running,2019-02-02 18:17:01,false,"Oxford Running","5.31","386","00:28:16","0","0","157","163","5:20","4:43","41","40","1.20","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:26.61","4","0.0","5.31","40","00:28:05","00:28:32","261","290"
Running,2019-01-17 12:30:31,false,"Mayfield Village Running","6.93","501","00:39:45","0","0","159","244","5:44","3:33","23","26","1.10","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","09:02.11","5","0.0","6.93","26","00:39:32","00:46:20","254","271"
Running,2019-01-02 12:49:11,false,"Mayfield Village Running","8.57","624","00:44:30","0","0","160","168","5:12","4:03","26","22","1.20","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:16.55","6","0.0","8.57","22","00:44:13","00:49:12","256","278"
Running,2018-12-29 13:03:37,false,"Mayfield Village Running","6.85","499","00:37:06","0","0","158","249","5:25","4:33","19","23","1.17","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:19.60","5","0.0","6.85","23","00:36:52","00:44:58","253","271"
Running,2018-12-17 14:39:01,false,"Mayfield Village Running","6.86","505","00:36:27","0","0","157","175","5:19","4:10","18","21","1.19","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:28.26","5","0.0","6.86","21","00:36:16","00:42:19","254","271"
Running,2018-10-11 20:57:22,false,"Oxford Running","6.18","452","00:30:28","0","0","158","166","4:56","4:16","42","41","1.28","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:00.10","4","0.0","6.18","41","00:30:07","00:30:36","261","290"
Running,2018-10-09 22:03:15,false,"Oxford Running","5.32","392","00:26:03","0","0","159","165","4:54","4:15","41","40","1.29","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","07:50.24","4","0.0","5.32","40","00:25:50","00:26:03","261","290"
Running,2018-09-26 21:23:48,false,"Oxford Running","3.92","288","00:18:55","0","0","159","165","4:49","4:19","36","35","1.31","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","07:50.52","3","0.0","3.92","35","00:18:44","00:19:02","261","290"
Running,2018-09-11 22:23:06,false,"Oxford Running","5.36","393","00:27:05","0","0","159","167","5:03","4:25","44","41","1.24","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","08:06.14","4","0.0","5.36","41","00:26:52","00:27:05","261","290"
Running,2018-09-04 21:27:49,false,"Oxford Running","3.94","289","00:19:26","0","0","157","164","4:56","4:21","35","33","1.29","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","--","0:00","0.0","0:00","No","07:57.29","3","0.0","3.94","33","00:19:10","00:20:16","261","290"
Running,2018-09-02 20:45:25,false,"Oxford Running","5.92","431","00:30:20","0","0","157","165","5:07","4:47","45","44","1.25","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","5.92","44","00:30:20","00:30:29","261","290"
Running,2018-08-30 21:02:17,false,"Oxford Running","5.24","380","00:27:19","0","0","155","167","5:13","3:21","57","56","1.24","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","5.24","56","00:27:19","00:27:31","251","290"
Running,2018-08-28 21:48:19,false,"Oxford Running","3.55","259","00:18:13","0","0","155","163","5:08","4:23","26","25","1.26","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","3.55","25","00:18:13","00:18:13","261","281"
Running,2018-08-27 22:25:30,false,"Oxford Running","3.55","259","00:18:56","0","0","153","161","5:20","4:15","27","25","1.22","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","3.55","25","00:18:56","00:19:11","261","281"
Running,2018-06-12 07:46:22,false,"Mayfield Village Running","7.25","524","00:40:27","0","0","157","249","5:35","3:31","70","70","1.14","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","7.25","70","00:40:26","00:52:25","207","272"
Running,2018-06-11 07:47:10,false,"Mayfield Village Running","6.08","435","00:35:45","0","0","154","225","5:53","3:08","66","69","1.10","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","6.08","69","00:35:45","00:51:20","204","271"
Running,2018-06-07 08:24:50,false,"Willoughby Hills Running","3.16","227","00:18:09","0","0","155","186","5:44","4:04","22","10","1.12","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","3.16","10","00:18:09","00:18:49","256","271"
Running,2018-06-07 07:48:31,false,"Mayfield Village Running","3.87","281","00:21:48","0","0","155","224","5:38","3:42","46","61","1.14","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","3.87","61","00:21:48","00:31:20","210","271"
Running,2018-06-06 07:55:59,false,"Mayfield Village Running","6.53","477","00:35:06","0","0","157","201","5:23","3:55","55","59","1.18","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","6.53","59","00:35:06","00:43:19","210","271"
Running,2018-05-27 09:05:24,false,"Mayfield Village Running","3.23","233","00:16:57","0","0","161","173","5:14","4:33","9","9","1.19","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","3.23","9","00:16:56","00:16:57","260","273"
Running,2018-05-24 08:43:57,false,"Mayfield Village Running","3.27","237","00:17:50","0","0","159","243","5:27","4:04","8","7","1.15","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","3.27","7","00:17:50","00:17:50","263","272"
Running,2017-07-29 08:33:11,false,"Highland Heights Running","4.95","360","00:23:33","0","0","153","179","4:45","3:20","10","10","1.37","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","4.95","10","00:23:33","00:23:33","286","301"
Running,2017-07-25 07:51:49,false,"Mayfield Village Running","8.54","623","00:43:56","0","0","158","203","5:09","3:18","64","63","1.23","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","8.54","63","00:43:57","00:54:13","216","272"
Running,2017-06-09 07:52:12,false,"Mayfield Village Running","1.24","90","00:06:43.2","0","0","164","173","5:26","4:18","--","11","1.12","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","1.24","11","00:06:39","00:06:43.2","251","271"
Running,2017-06-06 07:49:40,false,"Mayfield Village Running","5.13","381","00:25:14","0","0","160","184","4:55","2:49","75","77","1.27","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","5.13","77","00:25:15","00:42:08","210","271"
Running,2017-06-05 07:52:51,false,"Mayfield Village Running","8.81","641","00:45:18","0","0","157","234","5:09","3:21","67","71","1.24","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","8.81","71","00:44:03","00:52:46","207","271"
Running,2017-06-02 08:00:24,false,"Mayfield Village Running","6.56","476","00:35:49","0","0","158","235","5:28","4:28","64","67","1.16","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","6.56","67","00:35:51","00:45:19","210","271"
Running,2017-06-01 07:59:59,false,"Mayfield Village Running","8.56","625","00:42:29","0","0","159","218","4:58","3:24","65","70","1.27","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","8.56","70","00:42:15","00:56:13","206","271"
Running,2017-05-31 07:52:56,false,"Mayfield Village Running","8.06","586","00:44:36","0","0","158","210","5:32","4:23","59","61","1.14","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","8.06","61","00:44:37","00:49:24","207","271"
Running,2017-05-30 07:59:33,false,"Mayfield Village Running","8.71","637","00:46:56","0","0","159","167","5:23","4:41","18","18","1.17","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","8.71","18","00:46:56","00:48:10","267","293"
Running,2017-05-29 07:52:14,false,"Mayfield Village Running","7.22","539","00:46:09","0","0","153","165","6:23","4:44","19","19","1.02","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","7.22","19","00:46:08","00:48:49","257","273"
Running,2017-05-26 08:50:24,false,"Willoughby Hills Running","1.93","141","00:10:48","0","0","159","167","5:35","4:38","6","4","1.12","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","1.93","4","00:10:48","00:10:48","265","273"
Running,2017-05-26 08:14:16,false,"Mayfield Village Running","3.59","254","00:20:53","0","0","156","173","5:49","4:29","13","26","1.10","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","3.59","26","00:20:53","00:20:53","252","270"
Running,2017-05-22 09:25:45,false,"Mayfield Village Running","6.98","514","00:38:02","0","0","159","175","5:27","2:25","24","27","1.15","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","6.98","27","00:38:01","00:43:17","252","271"
Running,2017-02-24 15:43:39,false,"Mayfield Village Running","9.58","684","00:57:36","0","0","140","210","6:00","3:56","5","--","1.18","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","9.58","--","00:57:36","00:57:36","265","273"
Running,2017-02-21 14:35:17,false,"Cleveland Running","6.95","503","00:35:34","0","0","157","188","5:07","4:05","23","26","1.24","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","6.95","26","00:00:00","00:41:50","252","271"
Running,2017-02-14 15:25:20,false,"Cleveland Running","5.48","400","00:25:58","0","0","159","162","4:44","3:53","12","12","1.33","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","5.48","12","00:00:00","00:25:58","264","278"
Running,2017-01-27 15:59:18,false,"Running","1.33","97","00:06:49.1","0","0","159","171","5:08","4:09","--","--","1.22","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","1.33","--","00:00:00","00:06:49.1","--","--"
Running,2016-10-04 16:01:28,false,"Cleveland Running","5.99","434","00:33:45","0","0","167","195","5:38","3:41","61","60","1.06","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","5.99","60","00:00:00","00:44:14","209","272"
Running,2016-09-22 15:48:53,false,"Cleveland Running","6.94","504","00:35:55","0","0","165","188","5:11","3:46","63","66","1.17","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","6.94","66","00:00:00","00:43:01","207","272"
Running,2016-09-20 15:47:11,false,"Cleveland Running","2.69","195","00:15:28","0","0","165","178","5:44","4:45","28","29","1.06","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","2.69","29","00:00:00","00:15:28","242","271"
Running,2016-09-19 15:53:10,false,"Cleveland Running","13.15","957","01:05:06","0","0","161","185","4:57","2:14","73","71","1.25","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","13.15","71","00:00:00","01:15:53","206","273"
Running,2016-09-15 16:45:11,false,"Cleveland Running","1.42","104","00:06:02.8","0","0","159","248","4:16","3:14","--","--","1.47","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","1.42","--","00:00:00","00:07:38.2","271","273"
Running,2016-09-15 15:51:25,false,"Cleveland Running","10.13","749","00:52:01","0","0","159","240","5:08","2:48","79","84","1.22","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","10.13","84","00:00:00","00:53:14","206","271"
Running,2016-09-14 16:07:37,false,"Willoughby Running","4.51","321","00:19:23","0","0","161","188","4:18","2:50","26","29","1.45","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","4.51","29","00:00:00","00:27:17","243","259"
Running,2016-09-09 15:27:02,false,"Cleveland Running","4.48","320","00:29:02","0","0","149","176","6:29","3:58","2","2","1.04","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","4.48","2","00:00:00","00:29:02","316","320"
Running,2016-09-08 15:46:33,false,"Cleveland Running","7.28","496","00:48:56","0","0","139","243","6:44","3:52","85","87","1.07","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","7.28","87","00:00:00","00:48:56","202","280"
Running,2016-09-07 16:38:32,false,"Gates Mills Running","3.37","216","00:25:07","0","0","119","176","7:27","0:46","54","--","1.13","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","3.37","--","00:00:00","00:25:07","216","273"
Running,2016-09-07 16:10:22,false,"Gates Mills Running","3.44","247","00:17:33","0","0","159","180","5:06","3:36","42","44","1.23","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","3.44","44","00:00:00","00:20:06","216","231"
Running,2016-09-07 15:53:10,false,"Cleveland Running","2.13","156","00:11:23","0","0","165","181","5:20","4:09","--","55","1.14","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","2.13","55","00:00:00","00:11:23","216","271"
Running,2016-09-05 09:22:31,false,"Cleveland Running","9.67","663","01:12:58","0","0","128","196","7:33","3:31","100","101","1.04","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","9.67","101","00:00:00","01:12:58","201","271"
Running,2016-09-02 15:36:13,false,"Cleveland Running","3.40","251","00:19:34","0","0","149","169","5:45","1:19","27","10","1.16","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","3.40","10","00:00:00","00:19:34","298","326"
Running,2016-08-31 16:58:30,false,"Cleveland Running","1.62","122","00:10:56","0","0","153","163","6:44","2:59","27","29","0.97","0.0","0.0","0","76","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","1.62","29","00:00:00","00:00:00","236","271"
Running,2016-08-31 16:28:32,false,"Cleveland Running","1.43","101","00:05:35.1","0","0","164","243","3:55","3:07","--","--","1.56","0.0","0.0","0","81","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","1.43","--","00:00:00","00:00:00","271","273"
